python,java,ml,sql,web_dev,interest,cgpa,projects,career
0,0,1,0,0,0,9.22,3,DevOps Engineer
1,1,0,1,1,2,7.37,2,Full Stack Developer
0,0,1,1,0,3,6.22,6,Data Analyst
1,0,0,1,1,3,8.74,3,Full Stack Developer
1,0,0,0,1,2,6.11,1,Full Stack Developer
1,0,1,0,0,1,9.16,2,AI Engineer
0,0,1,0,1,2,6.98,2,Frontend Developer
0,0,1,0,1,1,8.82,3,Frontend Developer
1,0,1,0,1,2,9.13,6,Full Stack Developer
0,0,0,0,0,2,9.01,2,Cloud Engineer
1,0,0,1,0,2,7.71,1,Data Scientist
0,0,1,1,1,0,6.49,1,Frontend Developer
0,0,0,0,1,2,6.96,1,Frontend Developer
0,0,1,1,1,2,8.92,2,Frontend Developer
1,1,0,0,1,0,6.08,1,Full Stack Developer
0,0,1,0,0,3,7.15,2,Cyber Security Analyst
0,0,1,0,1,2,8.23,4,Frontend Developer
0,1,0,1,0,1,6.49,5,Backend Developer
1,1,0,0,0,2,7.96,4,Backend Developer
0,0,1,0,1,0,6.84,1,Frontend Developer
1,1,0,1,1,2,8.87,1,Full Stack Developer
0,1,0,0,1,1,6.03,3,Full Stack Developer
0,1,1,1,0,3,8.52,2,Backend Developer
0,0,1,0,0,3,7.73,6,Cyber Security Analyst
1,0,0,0,0,2,6.69,6,Cloud Engineer
1,0,1,0,1,3,9.03,3,Full Stack Developer
0,0,0,1,1,2,7.3,2,Frontend Developer
0,1,1,0,0,2,8.38,3,Backend Developer
0,1,1,1,0,3,7.48,3,Backend Developer
0,1,1,1,1,2,9.35,4,Full Stack Developer
1,0,0,1,0,1,8.8,3,Game Developer
0,0,0,1,1,3,9.08,6,Frontend Developer
1,0,0,1,0,3,7.43,4,Cyber Security Analyst
0,0,0,0,0,2,9.27,5,Cloud Engineer
1,1,0,0,0,3,6.02,2,Backend Developer
1,0,0,1,0,2,6.32,2,Data Scientist
1,0,1,0,1,3,9.18,5,Full Stack Developer
1,0,0,0,1,1,7.87,3,Full Stack Developer
0,0,1,0,0,3,6.3,4,Cyber Security Analyst
0,0,1,1,0,3,9.07,6,Data Analyst
0,0,1,0,0,1,8.93,5,AI Engineer
0,1,0,0,0,2,6.14,1,Backend Developer
1,0,1,1,0,0,6.98,6,Machine Learning Engineer
1,1,1,1,0,3,6.16,1,Backend Developer
0,0,1,0,0,2,7.59,4,Cloud Engineer
0,0,1,0,1,2,6.78,3,Frontend Developer
1,1,1,0,0,1,6.16,6,Backend Developer
0,1,1,1,0,2,8.43,1,Backend Developer
1,0,1,0,0,2,7.35,3,Machine Learning Engineer
1,1,0,0,0,3,6.92,1,Backend Developer
0,0,0,0,0,0,6.94,2,Web Developer
1,1,1,1,0,1,7.78,3,Backend Developer
1,0,0,1,0,3,9.32,3,Cyber Security Analyst
1,1,0,1,1,0,8.79,1,Full Stack Developer
1,0,0,1,0,1,6.86,4,Game Developer
1,1,1,0,1,3,7.52,3,Full Stack Developer
0,1,1,1,1,0,7.3,5,Full Stack Developer
1,1,0,0,1,1,9.47,1,Full Stack Developer
0,1,0,1,0,1,8.6,4,Backend Developer
1,0,1,0,0,0,7.1,2,Machine Learning Engineer
0,1,0,0,1,3,6.65,5,Full Stack Developer
1,0,1,1,1,0,6.17,6,Full Stack Developer
0,1,0,0,1,1,9.42,2,Full Stack Developer
0,0,0,0,1,1,9.0,2,Frontend Developer
1,1,1,1,1,0,8.58,4,Full Stack Developer
0,1,1,1,1,1,8.83,4,Full Stack Developer
1,1,1,1,1,1,7.7,6,Full Stack Developer
1,1,1,0,0,1,8.08,4,Backend Developer
1,1,0,1,0,2,9.26,6,Backend Developer
0,0,0,1,1,2,7.58,4,Frontend Developer
0,0,1,1,0,1,8.78,5,Data Analyst
0,0,0,1,0,2,8.89,5,Data Analyst
1,0,1,1,1,1,7.92,2,Full Stack Developer
1,1,1,1,0,2,9.4,4,Backend Developer
1,0,1,0,1,1,6.23,1,Full Stack Developer
1,1,0,1,0,2,7.74,3,Backend Developer
0,1,0,0,1,3,7.63,1,Full Stack Developer
0,0,1,0,0,3,6.18,2,Cyber Security Analyst
1,1,1,0,0,2,8.67,4,Backend Developer
1,1,0,1,1,0,9.03,4,Full Stack Developer
1,1,1,0,0,1,7.61,5,Backend Developer
0,1,0,1,1,2,7.77,3,Full Stack Developer
1,0,1,1,0,3,7.99,6,Machine Learning Engineer
0,1,0,1,0,2,6.78,6,Backend Developer
0,0,1,1,0,3,8.07,1,Data Analyst
1,1,0,0,0,2,7.66,2,Backend Developer
1,1,1,0,0,0,6.52,2,Backend Developer
1,1,1,0,0,3,6.83,1,Backend Developer
1,1,1,1,0,1,8.88,1,Backend Developer
1,0,1,1,0,0,9.28,4,AI Engineer
0,1,0,0,0,2,9.37,4,Backend Developer
1,1,0,0,1,0,7.74,5,Full Stack Developer
1,0,1,0,1,3,8.93,5,Full Stack Developer
1,1,0,0,1,2,7.82,1,Full Stack Developer
1,0,1,1,0,1,7.02,4,Machine Learning Engineer
1,0,1,1,1,0,9.23,2,Full Stack Developer
1,1,1,1,1,1,6.3,4,Full Stack Developer
1,0,1,0,1,0,9.29,2,Full Stack Developer
0,1,1,1,0,1,7.0,6,Backend Developer
0,0,1,0,0,2,6.2,4,Cloud Engineer
0,0,1,1,0,0,8.67,4,Data Analyst
0,1,1,0,0,2,6.55,3,Backend Developer
0,1,0,0,1,2,8.0,2,Full Stack Developer
0,0,0,0,1,1,6.45,6,Frontend Developer
0,1,0,1,1,1,7.5,5,Full Stack Developer
1,1,0,0,0,1,8.41,5,Backend Developer
1,0,0,0,1,3,8.13,3,Full Stack Developer
0,0,0,0,1,2,6.72,2,Frontend Developer
1,1,1,0,1,3,9.09,3,Full Stack Developer
1,0,1,1,1,2,6.96,6,Full Stack Developer
0,1,1,0,0,1,8.59,5,Backend Developer
1,1,0,0,0,1,7.09,3,Backend Developer
0,0,1,1,1,2,9.28,3,Frontend Developer
1,0,0,0,1,2,7.49,2,Full Stack Developer
1,0,0,0,1,0,7.51,2,Full Stack Developer
1,0,0,0,1,2,7.81,3,Full Stack Developer
1,1,1,0,1,3,6.24,6,Full Stack Developer
0,0,1,0,0,2,8.97,5,Cloud Engineer
1,1,1,1,0,2,6.09,4,Backend Developer
1,1,1,0,0,1,9.04,6,Backend Developer
0,1,0,0,0,2,7.65,4,Backend Developer
1,0,1,0,1,0,7.24,1,Full Stack Developer
1,1,0,1,1,1,6.18,3,Full Stack Developer
0,1,0,1,1,3,8.72,6,Full Stack Developer
1,0,1,0,1,3,7.46,2,Full Stack Developer
1,0,0,1,1,0,8.56,1,Full Stack Developer
1,0,1,1,0,1,8.14,4,AI Engineer
0,0,1,1,1,3,9.22,3,Frontend Developer
1,1,0,1,0,3,8.34,4,Backend Developer
1,0,1,0,0,2,7.14,5,Machine Learning Engineer
0,0,1,0,0,2,6.45,6,Cloud Engineer
1,0,0,0,1,3,8.43,3,Full Stack Developer
0,1,1,0,0,1,8.41,5,Backend Developer
1,0,0,0,0,2,7.27,4,Cloud Engineer
1,1,0,0,0,3,9.15,2,Backend Developer
1,0,0,1,0,2,9.29,1,Data Scientist
0,1,0,0,1,2,8.0,2,Full Stack Developer
1,1,1,0,0,0,6.72,1,Backend Developer
0,1,1,0,0,3,8.55,2,Backend Developer
1,1,1,1,0,3,7.84,2,Backend Developer
1,1,0,0,1,3,7.28,3,Full Stack Developer
1,1,0,0,0,3,8.69,2,Backend Developer
0,0,0,0,1,3,7.19,5,Frontend Developer
1,1,0,0,0,1,9.13,6,Backend Developer
1,1,0,0,0,0,8.28,5,Backend Developer
1,0,0,1,0,3,6.23,5,Cyber Security Analyst
0,0,1,1,0,0,7.49,6,Data Analyst
1,0,0,1,0,1,6.64,5,AI Engineer
1,1,0,0,0,2,8.22,3,Backend Developer
1,0,1,1,0,1,6.13,4,Machine Learning Engineer
1,0,1,0,1,1,9.3,3,Full Stack Developer
1,1,1,0,0,3,7.94,1,Backend Developer
1,1,1,0,1,2,9.17,4,Full Stack Developer
0,0,0,1,0,3,6.55,2,Data Analyst
0,1,0,0,1,0,8.68,2,Full Stack Developer
1,0,0,1,0,2,8.08,5,Data Scientist
1,0,1,0,1,3,8.35,3,Full Stack Developer
1,1,1,1,1,1,6.05,6,Full Stack Developer
1,1,0,0,1,3,8.75,4,Full Stack Developer
0,0,1,1,0,2,7.22,4,Data Analyst
0,0,0,1,1,2,8.69,3,Frontend Developer
1,0,0,1,1,2,7.43,2,Full Stack Developer
0,1,1,1,1,2,8.75,2,Full Stack Developer
1,0,1,1,0,0,8.7,5,AI Engineer
1,1,1,1,0,2,9.13,6,Backend Developer
0,1,0,0,1,1,9.29,4,Full Stack Developer
1,0,1,0,0,0,6.44,3,Machine Learning Engineer
0,0,1,0,1,0,7.55,3,Frontend Developer
1,0,1,0,0,1,8.02,6,AI Engineer
0,1,0,0,1,0,6.49,2,Full Stack Developer
0,0,0,0,1,3,7.28,2,Frontend Developer
0,0,1,0,1,2,8.23,4,Frontend Developer
1,1,1,1,1,2,7.15,2,Full Stack Developer
0,0,1,1,0,0,6.04,1,Data Analyst
1,0,1,0,1,2,7.76,4,Full Stack Developer
1,1,0,0,0,2,8.9,1,Backend Developer
1,1,1,1,1,1,6.87,2,Full Stack Developer
1,0,1,1,1,0,6.54,1,Full Stack Developer
1,1,1,1,1,1,8.64,3,Full Stack Developer
0,1,1,1,1,2,9.08,5,Full Stack Developer
1,1,0,1,1,1,6.0,1,Full Stack Developer
1,0,0,0,0,2,8.8,3,Cloud Engineer
0,0,0,0,1,1,7.97,4,Frontend Developer
1,0,0,1,0,0,8.62,1,Software Engineer
0,0,1,1,0,0,7.82,2,Data Analyst
1,1,0,1,1,0,7.83,2,Full Stack Developer
0,0,1,1,0,3,8.69,6,Data Analyst
0,0,1,1,0,1,7.6,5,Data Analyst
0,0,0,0,0,3,8.11,1,Cyber Security Analyst
1,1,1,1,1,3,7.21,6,Full Stack Developer
0,0,0,0,0,1,8.15,2,Machine Learning Engineer
0,0,1,0,1,3,6.06,3,Frontend Developer
0,1,1,1,1,1,7.56,4,Full Stack Developer
1,1,0,0,0,0,6.43,1,Backend Developer
0,0,0,0,0,2,8.58,6,Cloud Engineer
1,0,1,0,1,3,8.49,2,Full Stack Developer
0,0,1,1,0,3,7.02,6,Data Analyst
0,0,0,0,0,3,6.1,2,Cyber Security Analyst
1,0,0,0,1,0,6.77,4,Full Stack Developer
1,1,0,0,1,0,7.91,4,Full Stack Developer
0,0,1,1,1,1,7.27,6,Frontend Developer
0,1,1,1,0,3,7.57,5,Backend Developer
1,0,0,1,1,1,7.3,1,Full Stack Developer
1,1,1,1,1,0,6.18,3,Full Stack Developer
1,1,0,1,1,3,7.43,2,Full Stack Developer
1,1,0,1,1,2,6.32,2,Full Stack Developer
0,0,0,1,1,2,6.15,2,Frontend Developer
0,1,0,1,0,2,7.23,5,Backend Developer
1,0,0,0,0,2,8.7,6,Cloud Engineer
1,1,0,0,1,1,7.78,3,Full Stack Developer
0,1,0,0,1,1,6.45,5,Full Stack Developer
1,1,1,1,1,0,8.77,2,Full Stack Developer
1,1,1,1,1,0,8.38,1,Full Stack Developer
0,0,1,1,0,3,8.43,6,Data Analyst
0,0,0,0,1,2,7.9,4,Frontend Developer
1,0,0,0,0,2,7.3,5,Cloud Engineer
0,1,1,0,1,2,7.59,1,Full Stack Developer
0,1,1,1,1,0,7.95,3,Full Stack Developer
0,1,0,1,0,3,7.34,3,Backend Developer
1,1,0,1,0,2,6.04,4,Backend Developer
0,0,1,0,1,1,8.48,4,Frontend Developer
0,1,0,0,1,3,8.62,4,Full Stack Developer
0,0,1,0,0,3,6.01,6,Cyber Security Analyst
1,0,0,1,0,3,6.3,4,Cyber Security Analyst
1,0,0,0,1,2,7.05,2,Full Stack Developer
1,0,1,1,0,0,6.35,3,Machine Learning Engineer
0,1,0,0,0,1,9.43,3,Backend Developer
1,1,1,1,0,2,7.32,6,Backend Developer
0,1,0,1,1,2,9.11,3,Full Stack Developer
1,0,0,0,0,1,6.03,3,Frontend Developer
1,1,1,0,1,0,9.13,6,Full Stack Developer
1,1,0,1,1,0,9.14,3,Full Stack Developer
0,1,0,1,1,0,6.73,4,Full Stack Developer
1,0,0,1,1,1,9.41,6,Full Stack Developer
1,0,0,1,1,1,7.19,1,Full Stack Developer
0,1,1,0,1,0,6.04,3,Full Stack Developer
1,0,1,0,0,3,8.79,5,AI Engineer
1,0,0,0,0,1,8.95,3,Game Developer
0,0,1,0,0,2,7.83,2,Cloud Engineer
1,0,0,0,0,2,8.69,6,Cloud Engineer
0,0,1,0,1,1,7.22,6,Frontend Developer
1,0,0,0,1,3,8.92,3,Full Stack Developer
1,0,1,0,1,0,6.05,3,Full Stack Developer
1,1,1,1,1,0,6.95,6,Full Stack Developer
0,0,0,1,0,2,7.67,4,Data Analyst
0,0,0,1,1,3,9.13,6,Frontend Developer
0,0,1,1,1,3,7.86,4,Frontend Developer
0,1,0,1,1,1,8.44,6,Full Stack Developer
0,0,0,1,1,1,8.02,4,Frontend Developer
1,0,0,0,1,2,6.86,2,Full Stack Developer
1,1,0,0,1,3,6.72,3,Full Stack Developer
0,1,1,1,1,3,7.17,3,Full Stack Developer
1,0,1,1,1,2,7.97,1,Full Stack Developer
0,1,1,1,1,3,7.84,5,Full Stack Developer
1,1,1,0,0,3,6.14,1,Backend Developer
0,0,0,1,0,1,6.97,3,Data Analyst
0,0,0,0,1,2,8.64,4,Frontend Developer
1,1,0,1,1,2,6.14,3,Full Stack Developer
0,1,1,0,0,3,6.69,6,Backend Developer
0,0,1,0,1,3,6.86,3,Frontend Developer
1,1,1,0,1,3,8.19,4,Full Stack Developer
0,1,1,0,0,3,8.07,1,Backend Developer
0,0,0,0,0,3,8.06,6,Cyber Security Analyst
1,1,0,0,1,3,7.71,4,Full Stack Developer
0,0,0,0,1,1,9.32,1,Frontend Developer
0,0,1,1,1,3,8.61,3,Frontend Developer
1,0,0,1,0,3,7.05,2,Cyber Security Analyst
0,0,1,0,0,3,6.2,4,Cyber Security Analyst
1,1,0,0,0,2,7.46,5,Backend Developer
1,0,0,1,1,2,7.08,3,Full Stack Developer
0,0,0,1,0,0,9.04,1,Data Analyst
1,0,1,1,0,1,8.92,2,AI Engineer
0,0,1,0,0,3,7.87,4,Cyber Security Analyst
0,0,1,0,1,0,8.21,1,Frontend Developer
1,1,1,0,0,2,7.59,4,Backend Developer
0,1,1,0,0,2,8.57,2,Backend Developer
1,0,1,0,0,0,6.85,6,Machine Learning Engineer
1,1,0,0,0,1,9.02,6,Backend Developer
0,1,0,0,0,0,9.23,4,Backend Developer
0,0,1,1,1,2,8.82,2,Frontend Developer
1,1,1,0,0,3,7.31,6,Backend Developer
1,0,1,0,0,3,8.84,6,AI Engineer
0,0,0,0,1,2,9.2,6,Frontend Developer
0,1,1,0,0,2,6.18,2,Backend Developer
0,1,0,1,0,3,8.33,1,Backend Developer
0,0,0,0,1,2,9.16,5,Frontend Developer
1,1,0,0,1,2,6.53,3,Full Stack Developer
1,1,1,0,0,2,7.51,5,Backend Developer
1,1,0,1,0,1,8.64,1,Backend Developer
1,0,0,1,0,2,7.51,2,Data Scientist
0,0,1,0,1,1,6.28,2,Frontend Developer
0,1,1,1,0,2,8.78,5,Backend Developer
0,1,1,0,1,1,7.01,1,Full Stack Developer
1,1,0,1,0,0,7.37,6,Backend Developer
1,1,1,1,1,0,8.66,5,Full Stack Developer
0,0,1,0,0,0,8.41,3,DevOps Engineer
0,1,0,1,0,2,7.54,2,Backend Developer
0,0,0,0,1,3,7.99,2,Frontend Developer
1,1,0,1,1,2,6.47,2,Full Stack Developer
0,1,0,1,0,0,6.2,4,Backend Developer
1,1,1,1,1,3,8.34,5,Full Stack Developer
1,0,1,1,0,1,8.37,4,AI Engineer
0,1,1,1,1,2,8.43,6,Full Stack Developer
1,0,1,0,0,0,6.95,6,Machine Learning Engineer
1,1,1,0,1,0,7.88,3,Full Stack Developer
0,0,0,1,1,0,8.08,6,Frontend Developer
0,0,1,1,0,0,7.24,3,Data Analyst
0,0,0,0,1,3,6.95,3,Frontend Developer
0,1,1,0,1,2,8.32,2,Full Stack Developer
0,1,0,0,1,3,7.29,3,Full Stack Developer
0,0,1,1,1,2,7.69,4,Frontend Developer
1,1,0,0,1,1,6.92,5,Full Stack Developer
0,1,0,1,0,2,8.7,6,Backend Developer
1,0,1,0,0,1,6.7,5,Machine Learning Engineer
0,0,1,0,1,2,8.68,5,Frontend Developer
1,0,1,1,1,1,6.43,2,Full Stack Developer
0,1,1,0,0,3,9.2,2,Backend Developer
1,0,1,1,0,0,7.12,1,Machine Learning Engineer
0,1,1,1,0,3,8.44,3,Backend Developer
0,1,1,1,1,1,9.34,4,Full Stack Developer
0,1,0,1,1,2,8.26,3,Full Stack Developer
0,1,1,1,1,2,7.5,6,Full Stack Developer
0,1,0,1,0,1,8.75,4,Backend Developer
0,0,1,1,1,3,7.74,2,Frontend Developer
1,0,0,1,0,3,7.21,2,Cyber Security Analyst
0,1,0,1,1,0,9.45,6,Full Stack Developer
0,1,0,0,1,1,6.13,3,Full Stack Developer
1,0,1,0,0,3,7.75,4,Machine Learning Engineer
0,1,0,0,1,0,8.59,3,Full Stack Developer
0,1,0,1,1,0,6.08,6,Full Stack Developer
0,0,0,0,0,1,6.16,2,Data Analyst
0,1,1,1,0,2,8.6,6,Backend Developer
0,0,0,1,1,2,6.82,5,Frontend Developer
0,0,0,0,0,2,8.74,5,Cloud Engineer
0,1,0,1,0,1,8.01,1,Backend Developer
1,1,0,1,0,0,9.42,4,Backend Developer
1,0,1,1,0,2,8.04,6,AI Engineer
0,1,0,1,0,0,8.17,5,Backend Developer
0,1,0,1,0,2,6.87,1,Backend Developer
0,0,0,0,0,0,8.0,2,AI Engineer
1,0,0,1,0,1,8.78,5,Web Developer
0,1,0,0,1,3,6.42,1,Full Stack Developer
1,1,1,0,0,3,8.95,6,Backend Developer
1,1,1,1,1,0,6.57,1,Full Stack Developer
0,0,1,0,1,1,6.72,5,Frontend Developer
1,0,0,1,0,3,6.47,4,Cyber Security Analyst
0,1,1,0,1,3,7.1,6,Full Stack Developer
1,1,1,0,1,0,8.64,3,Full Stack Developer
1,0,1,1,1,2,7.51,3,Full Stack Developer
0,1,1,0,0,1,9.5,2,Backend Developer
0,1,1,1,0,1,7.87,4,Backend Developer
0,1,0,0,1,1,8.29,6,Full Stack Developer
0,0,1,0,1,3,7.29,5,Frontend Developer
0,0,1,1,0,0,6.23,5,Data Analyst
1,1,0,0,0,0,7.8,2,Backend Developer
1,1,0,0,0,0,9.32,5,Backend Developer
0,1,0,0,1,2,7.86,4,Full Stack Developer
0,1,1,0,1,3,9.12,2,Full Stack Developer
1,1,1,1,0,1,6.54,2,Backend Developer
0,1,0,0,1,0,7.68,2,Full Stack Developer
1,1,0,0,1,1,7.83,6,Full Stack Developer
0,1,0,0,1,2,7.23,2,Full Stack Developer
0,1,0,0,0,3,6.06,6,Backend Developer
0,0,0,0,0,2,8.34,5,Cloud Engineer
1,1,1,0,1,3,6.65,1,Full Stack Developer
0,0,1,0,0,2,8.01,4,Cloud Engineer
1,1,0,1,1,2,6.06,2,Full Stack Developer
0,1,0,1,1,2,9.21,6,Full Stack Developer
0,0,0,0,0,1,7.41,4,UI/UX Designer
0,1,0,0,0,2,6.37,2,Backend Developer
1,0,1,0,1,3,7.65,6,Full Stack Developer
0,1,1,1,1,3,6.59,4,Full Stack Developer
1,1,1,0,1,2,8.46,6,Full Stack Developer
1,0,0,1,0,0,7.22,1,Software Engineer
0,0,1,0,1,0,7.55,1,Frontend Developer
1,1,1,0,0,2,9.2,1,Backend Developer
1,1,0,1,0,3,8.31,3,Backend Developer
1,1,0,1,0,3,6.35,1,Backend Developer
1,1,0,1,0,1,7.57,1,Backend Developer
1,0,0,0,0,1,9.25,2,Machine Learning Engineer
1,0,0,1,0,2,8.53,1,Data Scientist
0,1,1,1,0,1,7.94,6,Backend Developer
1,1,1,1,1,1,9.18,5,Full Stack Developer
0,0,0,0,1,1,7.83,4,Frontend Developer
0,1,0,0,1,1,8.65,1,Full Stack Developer
1,0,1,1,0,3,8.65,4,AI Engineer
0,1,0,0,1,0,7.17,2,Full Stack Developer
0,0,0,1,0,2,7.84,3,Data Analyst
0,0,1,1,0,2,7.68,5,Data Analyst
1,1,0,1,1,3,8.72,5,Full Stack Developer
0,1,1,0,0,0,7.32,3,Backend Developer
0,0,0,0,0,2,7.1,1,Cloud Engineer
0,0,1,1,0,1,8.66,3,Data Analyst
1,1,1,0,0,3,7.98,4,Backend Developer
0,0,1,0,1,3,8.51,2,Frontend Developer
0,1,1,0,1,0,6.84,4,Full Stack Developer
1,1,0,0,1,1,9.27,5,Full Stack Developer
1,1,0,1,1,1,8.98,4,Full Stack Developer
1,1,1,1,0,2,6.23,5,Backend Developer
1,0,1,0,1,0,6.51,1,Full Stack Developer
1,1,1,1,1,1,7.95,3,Full Stack Developer
0,1,0,0,1,2,7.83,2,Full Stack Developer
1,1,1,0,1,0,7.4,2,Full Stack Developer
1,1,1,0,0,3,7.21,1,Backend Developer
1,1,0,1,0,1,7.14,3,Backend Developer
0,0,0,0,1,0,6.94,6,Frontend Developer
0,0,1,0,1,1,9.42,6,Frontend Developer
0,1,0,0,1,2,6.06,5,Full Stack Developer
1,0,1,1,1,2,6.0,6,Full Stack Developer
0,1,1,0,1,3,8.17,5,Full Stack Developer
0,0,0,0,0,1,7.82,6,Frontend Developer
1,0,1,1,0,3,7.91,3,Machine Learning Engineer
1,0,1,1,1,2,6.28,1,Full Stack Developer
1,0,1,1,0,3,8.49,6,AI Engineer
1,0,0,0,1,0,7.88,4,Full Stack Developer
0,1,0,0,0,0,7.17,5,Backend Developer
0,0,0,1,0,2,8.95,1,Data Analyst
1,1,1,0,1,1,6.82,1,Full Stack Developer
1,0,0,1,0,3,9.12,2,Cyber Security Analyst
1,0,0,0,0,0,8.71,4,Software Engineer
1,1,0,0,1,1,6.76,4,Full Stack Developer
1,1,0,0,0,1,9.13,2,Backend Developer
1,1,0,1,1,2,7.25,6,Full Stack Developer
0,1,0,1,0,1,6.82,5,Backend Developer
1,1,0,1,0,1,8.91,2,Backend Developer
1,1,1,1,1,0,8.84,1,Full Stack Developer
0,1,1,0,1,2,7.31,3,Full Stack Developer
0,1,1,1,1,3,9.04,4,Full Stack Developer
0,1,1,0,1,2,7.2,5,Full Stack Developer
1,1,0,1,0,3,9.2,3,Backend Developer
0,1,1,0,1,1,8.81,6,Full Stack Developer
0,0,1,0,1,0,8.17,6,Frontend Developer
1,0,0,0,0,1,6.45,5,UI/UX Designer
1,0,1,0,0,1,7.24,6,Machine Learning Engineer
0,0,0,0,1,2,9.39,4,Frontend Developer
1,1,1,0,0,3,8.69,5,Backend Developer
0,1,0,0,1,3,7.37,5,Full Stack Developer
0,0,1,1,0,1,9.37,5,Data Analyst
0,1,0,1,1,3,6.7,1,Full Stack Developer
0,0,1,1,1,3,6.55,1,Frontend Developer
0,0,0,0,1,1,8.46,1,Frontend Developer
1,1,0,0,1,0,6.93,3,Full Stack Developer
0,0,1,0,0,0,6.08,2,Machine Learning Engineer
0,0,0,1,0,2,8.88,3,Data Analyst
1,0,1,0,1,0,8.89,2,Full Stack Developer
0,1,0,0,1,1,6.68,2,Full Stack Developer
1,1,1,0,0,0,7.06,2,Backend Developer
0,0,0,1,0,2,8.38,4,Data Analyst
0,0,0,1,1,1,9.34,3,Frontend Developer
0,1,0,0,0,3,7.09,1,Backend Developer
1,0,0,0,0,0,7.48,4,Software Engineer
0,0,1,1,0,1,7.77,6,Data Analyst
1,1,0,0,0,2,7.04,5,Backend Developer
1,0,0,0,1,3,7.87,6,Full Stack Developer
0,0,0,0,0,2,8.92,4,Cloud Engineer
1,0,0,0,0,3,8.33,3,Cyber Security Analyst
1,1,0,0,1,0,8.31,2,Full Stack Developer
1,0,1,0,1,1,8.08,2,Full Stack Developer
1,1,1,0,1,0,8.99,6,Full Stack Developer
0,0,1,0,0,1,6.37,3,Backend Developer
1,0,1,1,0,2,8.7,1,AI Engineer
1,0,0,0,1,0,6.58,2,Full Stack Developer
1,0,1,1,0,0,6.49,3,Machine Learning Engineer
1,1,0,0,0,0,7.78,6,Backend Developer
0,0,0,0,0,0,8.32,6,DevOps Engineer
0,0,0,1,1,2,9.46,2,Frontend Developer
1,1,0,1,0,0,8.62,2,Backend Developer
1,0,1,1,1,2,8.47,1,Full Stack Developer
0,1,1,1,1,2,8.83,6,Full Stack Developer
0,0,0,1,1,2,7.39,1,Frontend Developer
0,0,1,0,1,1,7.71,5,Frontend Developer
0,0,0,1,1,1,6.89,4,Frontend Developer
0,1,1,1,1,1,8.85,3,Full Stack Developer
1,1,0,0,0,0,8.35,4,Backend Developer
0,1,1,1,0,1,8.64,4,Backend Developer
1,1,0,1,0,2,8.84,6,Backend Developer
0,0,1,1,0,3,9.17,6,Data Analyst
1,1,1,1,0,0,8.19,5,Backend Developer
1,0,0,0,0,1,7.18,6,Cloud Engineer
1,0,0,1,0,0,7.8,5,Software Engineer
1,0,1,0,1,1,9.2,2,Full Stack Developer
0,0,1,1,0,0,6.12,6,Data Analyst
0,1,1,0,1,0,6.32,3,Full Stack Developer
1,1,0,0,1,2,8.42,6,Full Stack Developer
0,0,0,1,1,3,6.27,3,Frontend Developer
1,0,1,1,1,3,7.41,4,Full Stack Developer
1,1,0,0,1,1,6.81,1,Full Stack Developer
0,0,0,0,1,0,6.33,1,Frontend Developer
1,1,0,0,1,0,7.81,6,Full Stack Developer
1,1,1,0,1,1,6.5,2,Full Stack Developer
0,1,1,0,0,3,6.69,1,Backend Developer
1,1,1,1,1,1,8.62,6,Full Stack Developer
0,1,1,0,1,0,7.32,5,Full Stack Developer
1,0,0,0,1,0,6.18,4,Full Stack Developer
0,1,1,0,1,0,8.42,4,Full Stack Developer
0,1,0,0,0,1,8.67,5,Backend Developer
0,1,0,0,0,3,6.33,5,Backend Developer
1,1,1,0,1,2,8.71,4,Full Stack Developer
1,1,0,0,0,3,7.23,2,Backend Developer
0,0,0,1,0,0,6.35,5,Data Analyst
1,1,0,0,0,0,9.44,3,Backend Developer
1,1,1,0,0,3,7.16,6,Backend Developer
0,0,1,0,1,3,6.57,6,Frontend Developer
1,0,1,0,1,1,7.05,1,Full Stack Developer
1,1,1,0,1,1,7.74,5,Full Stack Developer
0,0,0,1,1,0,6.73,3,Frontend Developer
0,1,0,0,0,2,8.23,6,Backend Developer
0,1,1,1,0,0,7.95,2,Backend Developer
1,0,1,1,0,1,6.56,6,Machine Learning Engineer
0,1,0,1,1,0,6.63,6,Full Stack Developer
1,1,0,0,1,3,8.72,4,Full Stack Developer
1,1,0,0,0,0,7.29,4,Backend Developer
1,1,1,1,1,1,6.23,4,Full Stack Developer
0,1,1,0,0,1,8.12,3,Backend Developer
0,1,0,1,1,1,8.32,6,Full Stack Developer
0,1,0,0,0,1,7.68,6,Backend Developer
0,1,0,0,0,0,6.48,3,Backend Developer
1,0,0,1,0,2,9.1,3,Data Scientist
1,1,1,0,0,0,6.93,5,Backend Developer
0,1,1,1,1,2,8.04,4,Full Stack Developer
0,1,0,1,1,1,7.21,3,Full Stack Developer
1,0,1,0,1,3,7.35,3,Full Stack Developer
0,1,0,0,1,3,9.13,6,Full Stack Developer
0,0,1,1,1,1,7.06,2,Frontend Developer
0,0,0,0,0,1,8.4,2,Data Scientist
0,0,0,0,0,2,7.52,1,Cloud Engineer
0,0,1,1,0,0,6.83,1,Data Analyst
0,1,1,1,1,3,7.89,6,Full Stack Developer
1,0,0,1,1,2,7.09,4,Full Stack Developer
0,1,1,0,0,1,8.67,2,Backend Developer
1,1,1,0,1,0,6.7,3,Full Stack Developer
